prop_id,casa,data_hora,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,id_principal
16526,camara,2018-07-09T18:08:00Z,385,"Apresentação do Parecer do Relator, PRL 7 PL129295, pelo Dep. João Arruda",PL129295,501,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1675432,16526
16526,camara,2018-07-09T18:08:00Z,386,"Parecer do Relator, Dep. João Arruda (MDB-PR), pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela aprovação do PL 1292/1995; do PL 4161/1993, do PL 4388/1994, do PL 6/1995, do PL 662/1995, do PL 737/1995, do PL 850/1995, do PL 920/1995, do PL 1111/1995, do PL 1454/1996, do PL 1493/1996, do PL 1494/1996, do PL 1495/1996, do PL 1497/1996, do PL 1499/1996, do PL 2234/1996, do PL 2235/1996, do PL 2605/1996, do PL 3040/1997, do PL 3841/1997, do PL 1468/1999, do PL 1525/1999, do PL 2413/2000, do PL 3219/2000, do PL 3734/2000, do PL 3806/2000, do PL 6957/2002, do PL 1558/2003, do PL 1587/2003, do PL 6894/2006, do PL 6944/2006, do PL 905/2007, do PL 1504/2007, do PL 1794/2007, do PL 3146/2008, do PL 4809/2009, do PL 5036/2009, do PL 5073/2009, do PL 5195/2009, do PL 5348/2009, do PL 5461/2009, do PL 5711/2009, do PL 5884/2009, do PL 6023/2009, do PL 6136/2009, do PL 6218/2009, do PL 6242/2009, do PL 6429/2009, do PL 6496/2009, do PL 2/2011, do PL 725/2011, do PL 822/2011, do PL 1783/2011, do PL 2296/2011, do PL 2465/2011, do PL 2486/2011, do PL 2603/2011, do PL 2980/2011, do PL 3464/2012, do PL 3576/2012, do PL 3656/2012, do PL 3757/2012, do PL 3774/2012, do PL 3898/2012, do PL 3918/2012, do PL 4003/2012, do PL 4114/2012, do PL 4188/2012, do PL 4704/2012, do PL 5008/2013, do PL 5365/2013, do PL 5418/2013, do PL 5970/2013, do PL 6210/2013, do PL 6594/2013, do PL 6751/2013, do PL 6758/2013, do PL 6926/2013, do PL 7567/2014, do PL 7894/2014, do PL 8179/2014, do PL 614/2015, do PL 977/2015, do PL 983/2015, do PL 1114/2015, do PL 1363/2015, do PL 1747/2015, do PL 1821/2015, do PL 2201/2015, do PL 2301/2015, do PL 2878/2015, do PL 3056/2015, do PL 3087/2015, do PL 3850/2015, do PL 4190/2015, do PL 4225/2015, do PL 4575/2016, do PL 4886/2016, do PL 5144/2016, do PL 5772/2016, do PL 5871/2016, do PL 6530/2016, do PL 6814/2017, do PL 6820/2017, do PL 6956/2017, do PL 7635/2017, do PL 8333/2017, do PL 8474/2017, do PL 9401/2017, do PL 9536/2018, do PL 9803/2018, do PL 9877/2018, do PL 9916/2018, do PL 10086/2018, do PL 10384/2018 e do PL 10489/2018, apensados; da Emenda 2/1995 ao PL 662/1995 na CTASP, da Emenda 1/1996 ao PL 1292/1995 na CTASP, e das Emendas 2, 3, 4 e 5/1999 ao PL 1292/1995 na CTASP, com Substitutivo; pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição do PL 220/1995, do PL 227/1995, do PL 246/1995, do PL 418/1995, do PL 1252/1995, do PL 1253/1995, do PL 1404/1996, do PL 1414/1996, do PL 1490/1996, do PL 1491/1996, do PL 1498/1996, do PL 1500/1996, do PL 1501/1996, do PL 1901/1996, do PL 2022/1996, do PL 2023/1996, do PL 2233/1996, do PL 2236/1996, do PL 2237/1996, do PL 2238/1996, do PL 2548/1996, do PL 3117/1997, do PL 3302/1997, do PL 3398/1997, do PL 3603/1997, do PL 3735/1997, do PL 1149/1999, do PL 1150/1999, do PL 1715/1999, do PL 1986/1999, do PL 2525/2000, do PL 2622/2000, do PL 2890/2000, do PL 3232/2000, do PL 3787/2000, do PL 3790/2000, do PL 4001/2001, do PL 4521/2001, do PL 6932/2002, do PL 125/2003, do PL 175/2003, do PL 1075/2003, do PL 2304/2003, do PL 2464/2003, do PL 3407/2004, do PL 3485/2004, do PL 3992/2004, do PL 4222/2004, do PL 4579/2004, do PL 5079/2005, do PL 5895/2005, do PL 6910/2006, do PL 7208/2006, do PL 7353/2006, do PL 7677/2006, do PL 281/2007, do PL 385/2007, do PL 386/2007, do PL 830/2007, do PL 1251/2007, do PL 1810/2007, do PL 3613/2008, do PL 4432/2008, do PL 6439/2009, do PL 6457/2009, do PL 7023/2010, do PL 7069/2010, do PL 7612/2010, do PL 2444/2011, do PL 2682/2011, do PL 2740/2011, do PL 3274/2012, do PL 3339/2012, do PL 3354/2012, do PL 3378/2012, do PL 3719/2012, do PL 3750/2012, do PL 3913/2012, do PL 4117/2012, do PL 4249/2012, do PL 4269/2012, do PL 4729/2012, do PL 4916/2012, do PL 4946/2013, do PL 5058/2013, do PL 5687/2013, do PL 5874/2013, do PL 6046/2013, do PL 6420/2013, do PL 7053/2014, do PL 7530/2014, do PL 1758/2015, do PL 4309/2016, do PL 4359/2016, do PL 4783/2016, do PL 5027/2016, do PL 5216/2016, do PL 5672/2016, do PL 5810/2016, do PL 5976/2016, do PL 6301/2016, do PL 6507/2016, do PL 7228/2017, do PL 7608/2017, do PL 8052/2017, do PL 8463/2017, do PL 8684/2017, do PL 9245/2017, do PL 9732/2018, do PL 9790/2018, do PL 10072/2018, do PL 10101/2018, do PL 10415/2018 e do PL 10428/2018, apensados, da Emenda 1/1995 ao PL 4161/1993 na CTASP, da Emenda 1/1995 ao PL 662/1995 na CTASP, da Emenda 3/1995 ao PL 662/1995 na CTASP e da Emenda 1/1999 ao PL 1292/1995 na CTASP; e pela constitucionalidade e injuridicidade; e pela adequação financeira e orçamentária do PL 1365/1995, do PL 1413/1996, do PL 1492/1996, do PL 2518/1996, do PL 2519/1996 e do PL 482/2007, apensados.",PL129295,322,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1675432,16526
16526,camara,2018-07-10T14:30:00Z,388,"Apresentado Requerimento de Votação Nominal do requerimento de inversão da ordem dos trabalhos, de autoria do Deputado Félix Mendonça Júnior.Retirado pelo autor.",PL129295,194,NA,NA,16526
16526,camara,2018-07-10T14:30:00Z,389,"Apresentado Requerimento de Inversão de Pauta, de autoria do Deputado Félix Mendonça Júnior.Retirado pelo autor.",PL129295,194,NA,NA,16526
16526,camara,2018-07-10T14:30:00Z,390,"Apresentado Requerimento de Votação Nominal do requerimento de inversão da ordem dos trabalhos, de autoria do Deputado Afonso Florence.Encaminhou favoravelmente o autor.Encaminhou contrariamente o Deputado João Arruda.Retirado pelo autor.",PL129295,194,NA,NA,16526
16526,camara,2018-07-10T14:30:00Z,391,"Apresentado Requerimento de Inversão de Pauta, de autoria do Deputado Afonso Florence.Retirado pelo autor.",PL129295,194,NA,NA,16526
16526,camara,2018-07-10T14:30:00Z,392,"Apresentado Requerimento de Retirada de Pauta, de autoria do Deputado Afonso Florence.Retirado pelo autor.",PL129295,194,NA,NA,16526
16526,camara,2018-07-10T14:30:00Z,393,"Apresentado Requerimento de Retirada de Pauta, de autoria do Deputado Ivan Valente.Encaminhou favoravelmente o autor.Encaminhou contrariamente o Deputado Vitor Lippi.Verificação de votação do requerimento solicitada pelos Deputados Ivan Valente e Félix Mendonça Júnior em razão do resultado proclamado pela Mesa: ""rejeitado o requerimento"", passando-se à sua votação pelo processo nominal.Votação nominal cancelada em virtude da Ordem do Dia na Sessão do Plenário da Casa.",PL129295,194,NA,NA,16526
16526,camara,2018-07-10T14:47:00Z,387,"Apresentação do Voto em Separado n. 3 PL129295, pela Deputada Cristiane Brasil (PTB-RJ).",PL129295,431,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1675587,16526
16526,camara,2018-07-11T09:00:00Z,394,"Apresentado Requerimento de Votação Nominal do Requerimento de Inversão da Ordem dos Trabalhos, de autoria do Deputado Félix Mendonça Júnior.Encaminhou favoravelmente o autor.Verificação da votação do requerimento, solicitada pelos Deputados Félix Mendonça Júnior e Ivan Valente, em razão do resultado proclamado pela Mesa: ""rejeitado o requerimento"", passando-se à sua votação pelo processo nominal.Rejeitado o requerimento. Sim: 0; Não: 18.",PL129295,194,NA,NA,16526
16526,camara,2018-07-11T09:00:00Z,395,"Apresentado Requerimento de Inversão da Ordem dos Trabalhos (Expediente, Ata e Ordem do Dia), de autoria do Deputado Félix Mendonça Júnior.Encaminhou favoravelmente o autor.Aprovado o requerimento.Ficam prejudicados os requerimentos de inversão da ordem dos trabalhos e os respectivos requerimentos de votação nominal, de autoria dos Deputados Afonso Florence e Ivan Valente.",PL129295,194,NA,NA,16526
16526,camara,2018-07-11T09:00:00Z,396,"Apresentado Requerimento de Quebra de Interstício de Votação para o Requerimento de Votação Nominal da Retirada de Pauta, de autoria dos Deputados Félix Mendonça Júnior, Valmir Prascidelli e Ivan Valente.Encaminhou favoravelmente o Deputado Félix Mendonça Júnior.Rejeitado o requerimento.Prejudicado o Requerimento de Votação Nominal do Requerimento de Retirada de Pauta, de autoria do Deputado Ivan Valente.",PL129295,194,NA,NA,16526
16526,camara,2018-07-11T09:00:00Z,397,"Apresentado Requerimento de Retirada de Pauta do PL 1292/95, de autoria da Deputada Professora Dorinha Seabra Rezende.Encaminhou favoravelmente a autora.Não deliberado em face do encerramento da reunião.",PL129295,194,NA,NA,16526
16526,camara,2018-08-07T20:53:00Z,398,"Apresentação do Requerimento de Urgência (Art. 154 do RICD) n. 9087/2018, pelo Deputado Celso Maldaner (MDB-SC), que: ""Requer urgência para apreciação do Projeto de Lei 1292/1995 - Licitações"".",PLEN,194,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1679132,16526
16526,camara,2018-08-10T15:52:00Z,399,"Apresentação do Requerimento de Prorrogação de prazo de Comissão Temporária n. 9107/2018, pela Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 1292, de 1995, do Senado Federal, que ""altera a Lei nº 8.666, de 21 de junho de 1993, que regulamenta o art. 37, inciso XXI, da Constituição Federal, institui normas para licitações e contratos da Administração Pública e dá outras providências"", que: ""Requer a prorrogação do prazo da Comissão Especial 'PL 1292/95 - Licitações' por dez sessões"".",PLEN,194,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1680403,16526
16526,camara,2018-10-25T13:30:00Z,400,Apense-se a este(a) o(a) PL-10890/2018.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1687840,16526
16526,camara,2018-10-26T17:17:00Z,401,Apensação do PL 10890/2018 a esta proposição.,PL129295,504,NA,NA,16526
16526,camara,2018-11-12T17:39:00Z,402,"Apresentação do Parecer do Relator, PRL 8 PL129295, pelo Dep. João Arruda",PL129295,501,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1692005,16526
16526,camara,2018-11-12T17:39:00Z,403,"Parecer do Relator, Dep. João Arruda (MDB-PR), pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela aprovação do PL 1292/1995; do PL 4161/1993, do PL 4388/1994, do PL 6/1995, do PL 662/1995, do PL 737/1995, do PL 850/1995, do PL 920/1995, do PL 1111/1995, do PL 1454/1996, do PL 1493/1996, do PL 1494/1996, do PL 1495/1996, do PL 1497/1996, do PL 1499/1996, do PL 2234/1996, do PL 2235/1996, do PL 2605/1996, do PL 3040/1997, do PL 3841/1997, do PL 1468/1999, do PL 1525/1999, do PL 2413/2000, do PL 3219/2000, do PL 3734/2000, do PL 3806/2000, do PL 6957/2002, do PL 1558/2003, do PL 1587/2003, do PL 6894/2006, do PL 6944/2006, do PL 905/2007, do PL 1504/2007, do PL 1794/2007, do PL 3146/2008, do PL 4809/2009, do PL 5036/2009, do PL 5073/2009, do PL 5195/2009, do PL 5348/2009, do PL 5461/2009, do PL 5711/2009, do PL 5884/2009, do PL 6023/2009, do PL 6136/2009, do PL 6218/2009, do PL 6242/2009, do PL 6429/2009, do PL 6496/2009, do PL 2/2011, do PL 725/2011, do PL 822/2011, do PL 1783/2011, do PL 2296/2011, do PL 2465/2011, do PL 2486/2011, do PL 2603/2011, do PL 2980/2011, do PL 3464/2012, do PL 3576/2012, do PL 3656/2012, do PL 3757/2012, do PL 3774/2012, do PL 3898/2012, do PL 3918/2012, do PL 4003/2012, do PL 4114/2012, do PL 4188/2012, do PL 4704/2012, do PL 5008/2013, do PL 5365/2013, do PL 5418/2013, do PL 5970/2013, do PL 6210/2013, do PL 6594/2013, do PL 6751/2013, do PL 6758/2013, do PL 6926/2013, do PL 7567/2014, do PL 7894/2014, do PL 8179/2014, do PL 614/2015, do PL 977/2015, do PL 983/2015, do PL 1114/2015, do PL 1363/2015, do PL 1747/2015, do PL 1821/2015, do PL 2201/2015, do PL 2301/2015, do PL 2878/2015, do PL 3056/2015, do PL 3087/2015, do PL 3850/2015, do PL 4190/2015, do PL 4225/2015, do PL 4575/2016, do PL 4886/2016, do PL 5144/2016, do PL 5772/2016, do PL 5871/2016, do PL 6530/2016, do PL 6814/2017, do PL 6820/2017, do PL 6956/2017, do PL 7635/2017, do PL 8333/2017, do PL 8474/2017, do PL 9401/2017, do PL 9536/2018, do PL 9803/2018, do PL 9877/2018, do PL 9916/2018, do PL 10086/2018, do PL 10384/2018 e do PL 10489/2018, apensados; da Emenda 2/1995 ao PL 662/1995 na CTASP, da Emenda 1/1996 ao PL 1292/1995 na CTASP, e das Emendas 2, 3, 4 e 5/1999 ao PL 1292/1995 na CTASP, com Substitutivo; pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição do PL 220/1995, do PL 227/1995, do PL 246/1995, do PL 418/1995, do PL 1252/1995, do PL 1253/1995, do PL 1404/1996, do PL 1414/1996, do PL 1490/1996, do PL 1491/1996, do PL 1498/1996, do PL 1500/1996, do PL 1501/1996, do PL 1901/1996, do PL 2022/1996, do PL 2023/1996, do PL 2233/1996, do PL 2236/1996, do PL 2237/1996, do PL 2238/1996, do PL 2548/1996, do PL 3117/1997, do PL 3302/1997, do PL 3398/1997, do PL 3603/1997, do PL 3735/1997, do PL 1149/1999, do PL 1150/1999, do PL 1715/1999, do PL 1986/1999, do PL 2525/2000, do PL 2622/2000, do PL 2890/2000, do PL 3232/2000, do PL 3787/2000, do PL 3790/2000, do PL 4001/2001, do PL 4521/2001, do PL 6932/2002, do PL 125/2003, do PL 175/2003, do PL 1075/2003, do PL 2304/2003, do PL 2464/2003, do PL 3407/2004, do PL 3485/2004, do PL 3992/2004, do PL 4222/2004, do PL 4579/2004, do PL 5079/2005, do PL 5895/2005, do PL 6910/2006, do PL 7208/2006, do PL 7353/2006, do PL 7677/2006, do PL 281/2007, do PL 385/2007, do PL 386/2007, do PL 830/2007, do PL 1251/2007, do PL 1810/2007, do PL 3613/2008, do PL 4432/2008, do PL 6439/2009, do PL 6457/2009, do PL 7023/2010, do PL 7069/2010, do PL 7612/2010, do PL 2444/2011, do PL 2682/2011, do PL 2740/2011, do PL 3274/2012, do PL 3339/2012, do PL 3354/2012, do PL 3378/2012, do PL 3719/2012, do PL 3750/2012, do PL 3913/2012, do PL 4117/2012, do PL 4249/2012, do PL 4269/2012, do PL 4729/2012, do PL 4916/2012, do PL 4946/2013, do PL 5058/2013, do PL 5687/2013, do PL 5874/2013, do PL 6046/2013, do PL 6420/2013, do PL 7053/2014, do PL 7530/2014, do PL 1758/2015, do PL 4309/2016, do PL 4359/2016, do PL 4783/2016, do PL 5027/2016, do PL 5216/2016, do PL 5672/2016, do PL 5810/2016, do PL 5976/2016, do PL 6301/2016, do PL 6507/2016, do PL 7228/2017, do PL 7608/2017, do PL 8052/2017, do PL 8463/2017, do PL 8684/2017, do PL 9245/2017, do PL 9732/2018, do PL 9790/2018, do PL 10072/2018, do PL 10101/2018, do PL 10415/2018, do PL 10428/2018, do PL 10885/2018 e do PL 10890/2018, apensados, da Emenda 1/1995 ao PL 4161/1993 na CTASP, da Emenda 1/1995 ao PL 662/1995 na CTASP, da Emenda 3/1995 ao PL 662/1995 na CTASP e da Emenda 1/1999 ao PL 1292/1995 na CTASP; e pela constitucionalidade e injuridicidade; e pela adequação financeira e orçamentária do PL 1365/1995, do PL 1413/1996, do PL 1492/1996, do PL 2518/1996, do PL 2519/1996 e do PL 482/2007, apensados.",PL129295,322,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1692005,16526
16526,camara,2018-11-13T11:00:00Z,404,"Apresentado Requerimento de Votação Nominal da Inversão da Ordem dos Trabalhos (Expediente - Ata - OD), de autoria do Deputado Félix Mendonça.Não deliberado.",PL129295,194,NA,NA,16526
16526,camara,2018-11-19T15:39:00Z,405,"Apresentação do Requerimento de Prorrogação de prazo de Comissão Temporária n. 9257/2018, pela Comissão Especial destinada a proferir parecer ao Projeto de Lei nº 1292, de 1995, do Senado Federal, que ""altera a Lei nº 8.666, de 21 de junho de 1993, que regulamenta o art. 37, inciso XXI, da Constituição Federal, institui normas para licitações e contratos da Administração Pública e dá outras providências"", que: ""Requer a prorrogação do prazo da Comissão Especial 'PL 1292/95 - Licitações' por dez sessões"".",PLEN,194,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1693070,16526
16526,camara,2018-11-20T18:58:00Z,406,"Apresentação do Parecer do Relator, PRL 9 PL129295, pelo Dep. João Arruda",PL129295,501,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1693565,16526
16526,camara,2018-11-20T18:58:00Z,407,"Parecer do Relator, Dep. João Arruda (MDB-PR), pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela aprovação do PL 1292/1995; do PL 4161/1993, do PL 4388/1994, do PL 6/1995, do PL 662/1995, do PL 737/1995, do PL 850/1995, do PL 920/1995, do PL 1111/1995, do PL 1454/1996, do PL 1493/1996, do PL 1494/1996, do PL 1495/1996, do PL 1497/1996, do PL 1499/1996, do PL 2234/1996, do PL 2235/1996, do PL 2605/1996, do PL 3040/1997, do PL 3841/1997, do PL 1468/1999, do PL 1525/1999, do PL 2413/2000, do PL 3219/2000, do PL 3734/2000, do PL 3806/2000, do PL 6957/2002, do PL 1558/2003, do PL 1587/2003, do PL 6894/2006, do PL 6944/2006, do PL 905/2007, do PL 1504/2007, do PL 1794/2007, do PL 3146/2008, do PL 4809/2009, do PL 5036/2009, do PL 5073/2009, do PL 5195/2009, do PL 5348/2009, do PL 5461/2009, do PL 5711/2009, do PL 5884/2009, do PL 6023/2009, do PL 6136/2009, do PL 6218/2009, do PL 6242/2009, do PL 6429/2009, do PL 6496/2009, do PL 2/2011, do PL 725/2011, do PL 822/2011, do PL 1783/2011, do PL 2296/2011, do PL 2465/2011, do PL 2486/2011, do PL 2603/2011, do PL 2980/2011, do PL 3464/2012, do PL 3576/2012, do PL 3656/2012, do PL 3757/2012, do PL 3774/2012, do PL 3898/2012, do PL 3918/2012, do PL 4003/2012, do PL 4114/2012, do PL 4188/2012, do PL 4704/2012, do PL 5008/2013, do PL 5365/2013, do PL 5418/2013, do PL 5970/2013, do PL 6210/2013, do PL 6594/2013, do PL 6751/2013, do PL 6758/2013, do PL 6926/2013, do PL 7567/2014, do PL 7894/2014, do PL 8179/2014, do PL 614/2015, do PL 977/2015, do PL 983/2015, do PL 1114/2015, do PL 1363/2015, do PL 1747/2015, do PL 1821/2015, do PL 2201/2015, do PL 2301/2015, do PL 2878/2015, do PL 3056/2015, do PL 3087/2015, do PL 3850/2015, do PL 4190/2015, do PL 4225/2015, do PL 4575/2016, do PL 4886/2016, do PL 5144/2016, do PL 5772/2016, do PL 5871/2016, do PL 6530/2016, do PL 6814/2017, do PL 6820/2017, do PL 6956/2017, do PL 7635/2017, do PL 8333/2017, do PL 8474/2017, do PL 9401/2017, do PL 9536/2018, do PL 9803/2018, do PL 9877/2018, do PL 9916/2018, do PL 10086/2018, do PL 10384/2018, do PL 10489/2018 e do PL 10955/2018, apensados; da Emenda 2/1995 ao PL 662/1995 na CTASP, da Emenda 1/1996 ao PL 1292/1995 na CTASP, e das Emendas 2, 3, 4 e 5/1999 ao PL 1292/1995 na CTASP, com Substitutivo; pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição do PL 220/1995, do PL 227/1995, do PL 246/1995, do PL 418/1995, do PL 1252/1995, do PL 1253/1995, do PL 1404/1996, do PL 1414/1996, do PL 1490/1996, do PL 1491/1996, do PL 1498/1996, do PL 1500/1996, do PL 1501/1996, do PL 1901/1996, do PL 2022/1996, do PL 2023/1996, do PL 2233/1996, do PL 2236/1996, do PL 2237/1996, do PL 2238/1996, do PL 2548/1996, do PL 3117/1997, do PL 3302/1997, do PL 3398/1997, do PL 3603/1997, do PL 3735/1997, do PL 1149/1999, do PL 1150/1999, do PL 1715/1999, do PL 1986/1999, do PL 2525/2000, do PL 2622/2000, do PL 2890/2000, do PL 3232/2000, do PL 3787/2000, do PL 3790/2000, do PL 4001/2001, do PL 4521/2001, do PL 6932/2002, do PL 125/2003, do PL 175/2003, do PL 1075/2003, do PL 2304/2003, do PL 2464/2003, do PL 3407/2004, do PL 3485/2004, do PL 3992/2004, do PL 4222/2004, do PL 4579/2004, do PL 5079/2005, do PL 5895/2005, do PL 6910/2006, do PL 7208/2006, do PL 7353/2006, do PL 7677/2006, do PL 281/2007, do PL 385/2007, do PL 386/2007, do PL 830/2007, do PL 1251/2007, do PL 1810/2007, do PL 3613/2008, do PL 4432/2008, do PL 6439/2009, do PL 6457/2009, do PL 7023/2010, do PL 7069/2010, do PL 7612/2010, do PL 2444/2011, do PL 2682/2011, do PL 2740/2011, do PL 3274/2012, do PL 3339/2012, do PL 3354/2012, do PL 3378/2012, do PL 3719/2012, do PL 3750/2012, do PL 3913/2012, do PL 4117/2012, do PL 4249/2012, do PL 4269/2012, do PL 4729/2012, do PL 4916/2012, do PL 4946/2013, do PL 5058/2013, do PL 5687/2013, do PL 5874/2013, do PL 6046/2013, do PL 6420/2013, do PL 7053/2014, do PL 7530/2014, do PL 1758/2015, do PL 4309/2016, do PL 4359/2016, do PL 4783/2016, do PL 5027/2016, do PL 5216/2016, do PL 5672/2016, do PL 5810/2016, do PL 5976/2016, do PL 6301/2016, do PL 6507/2016, do PL 7228/2017, do PL 7608/2017, do PL 8052/2017, do PL 8463/2017, do PL 8684/2017, do PL 9245/2017, do PL 9732/2018, do PL 9790/2018, do PL 10072/2018, do PL 10101/2018, do PL 10415/2018, do PL 10428/2018, do PL 10885/2018 e do PL 10890/2018, apensados, da Emenda 1/1995 ao PL 4161/1993 na CTASP, da Emenda 1/1995 ao PL 662/1995 na CTASP, da Emenda 3/1995 ao PL 662/1995 na CTASP e da Emenda 1/1999 ao PL 1292/1995 na CTASP; e pela constitucionalidade e injuridicidade; e pela adequação financeira e orçamentária do PL 1365/1995, do PL 1413/1996, do PL 1492/1996, do PL 2518/1996, do PL 2519/1996 e do PL 482/2007, apensados.",PL129295,322,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1693565,16526
16526,camara,2018-11-26T18:08:00Z,408,"Apresentação do Requerimento de Apensação n. 9289/2018, pelo Deputado Darcísio Perondi (MDB-RS), que: ""matéria correlata / identidade de objetos, art. 142, caput, RICD- PL nº 7552 de 2017)"".",PLEN,194,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1695007,16526
16526,camara,2018-12-03T18:05:00Z,409,"Apresentação do Parecer do Relator, PRL 10 PL129295, pelo Dep. João Arruda",PL129295,501,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1697133,16526
